Country_x,Country Code,Sex_x,Year_x,htn,treat,control,diagn,untreatedstage2HTN,Country_y,Income,pop,pop_tot,Indicator_b,Country_b,Year_b,GeoRegion_b,nurse,Indicator_c,Country_c,Year_c,GeoRegion_c,pharma,Indicator_d,Country_d,Year_d,GeoRegion_d,chws_n,Indicator_a,Country_a,Year_a,phy,chws,hw,treatn,controln,diagng,htn2,n_phy,b_phy,pop_htn,pop_htn_visit1,pop_htn_visit2,pop_htn_visit3,phy_s1,phy_s2,phy_s1_i1,phy_s2_i2,phy_s1_c,phy_s2_c,gaps_hf_base_s1,gaps_hf_base_s2,gaps_hf_base_s1_i1,gaps_hf_base_s2_i2,gaps_hf_base_s1_c,gaps_hf_base_s2_c,gaps_hf_6_s1,gaps_hf_6_s2,gaps_hf_3_s1,gaps_hf_3_s2,gaps_hf_6_s1_i1,gaps_hf_6_s2_i2,gaps_hf_3_s1_i1,gaps_hf_3_s2_i2,gaps_hf_6_s1_c,gaps_hf_6_s2_c,gaps_hf_3_s1_c,gaps_hf_3_s2_c,gaps_cat4_base_s1_c
Estonia,EST,Men,2019,40.01973105,38.8856357,15.9665333,51.36293055,14.51895355,Estonia,High income,900000,1300000,"Nursing and midwifery personnel (per 10,000)",Estonia,2021.0,Europe,68.7,"Pharmacists  (per 10,000)",Estonia,2021.0,Europe,7.13,,,,,,Physician per 1000,Estonia,2020.0,38.63,0.0,114.46,15.561926824222788,6.389763684668691,20.555306665508287,33.62996736533131,75.83,114.46,360177.57945,4322130.9534,2161065.4767,1080532.73835,1390680.0,695340.0,2729880.0,1364940.0,4120560.0,2060280.0,2931450.9534,3626790.9534,1592250.9534,2957190.9534,201570.9534,2261850.9534,770385.4767,1465725.4767,-310147.26165,385192.73835,-568814.5233,796125.4767,-1649347.26165,-284407.26165,-1959494.5233,100785.4767,-3040027.26165,-979747.26165,2
Ethiopia,ETH,Men,2019,27.3124175,15.6254016,6.121043900000001,33.709796850000004,27.94216435,Ethiopia,Low income,70000000,126500000,"Nursing and midwifery personnel (per 10,000)",Ethiopia,2022.0,Africa,7.48,"Pharmacists  (per 10,000)",Ethiopia,2022.0,Africa,0.48,Community Health Workers (number),Ethiopia,2022.0,Africa,41101.0,Physician per 1000,Ethiopia,2020.0,1.04,3.249090909090909,12.24909090909091,4.267674921043681,1.671805065326283,9.206960454073853,25.64061243467372,11.20909090909091,12.24909090909091,19118692.250000004,229424307.0000001,114712153.50000004,57356076.750000015,2912000.0,1456000.0,31385454.54545455,15692727.272727275,34297454.545454554,17148727.272727277,226512307.0000001,227968307.0000001,198038852.4545455,213731579.7272728,195126852.4545455,212275579.7272728,111800153.50000004,113256153.50000004,54444076.750000015,55900076.750000015,83326698.95454548,99019426.22727276,25970622.204545464,41663349.47727274,80414698.95454547,97563426.22727276,23058622.20454546,40207349.477272734,6
Fiji,FJI,Men,2019,38.4798494,34.30584565,12.3303498,53.1233846,23.9622261,Fiji,Upper middle income,630000,915000,"Nursing and midwifery personnel (per 10,000)",Fiji,2019.0,Western Pacific,38.37,"Pharmacists  (per 10,000)",Fiji,2015.0,Western Pacific,1.04,,,,,,Physician per 1000,Fiji,2015.0,8.139999999999999,0.0,47.55,13.200837741516452,4.744700033533201,20.4417983902628,33.7351493664668,39.41,47.55,242423.05122,2909076.61464,1454538.3073199997,727269.1536599998,205128.0,102564.0,993132.0,496566.0,1198260.0,599130.0,2703948.61464,2806512.61464,1915944.61464,2412510.61464,1710816.614639999,2309946.61464,1249410.3073199997,1351974.3073199997,522141.15365999984,624705.1536599998,461406.3073199998,957972.3073199996,-265862.84634000005,230703.1536599999,256278.30731999967,855408.3073199997,-470990.84634000016,128139.15365999984,3
Finland,FIN,Men,2019,35.8397227,51.361483500000006,28.05136855,68.3442001,11.52679915,Finland,High income,4500000,5500000,"Nursing and midwifery personnel (per 10,000)",Finland,2021.0,Europe,521.6,"Pharmacists  (per 10,000)",Finland,2021.0,Europe,20.3,,,,,,Physician per 1000,Finland,2020.0,43.25,0.0,585.15,18.40781326100625,10.053532701875008,24.49437179737312,25.78618999812499,541.9,585.15,1612787.5214999998,19353450.258,9676725.129,4838362.564499999,7785000.0,3892500.0,97542000.0,48771000.0,105327000.0,52663500.0,11568450.257999998,15460950.257999998,-78188549.742,-29417549.742,-85973549.742,-33310049.742,1891725.1289999988,5784225.128999999,-2946637.4355000006,945862.5644999994,-87865274.871,-39094274.871,-92703637.4355,-43932637.4355,-95650274.871,-42986774.871,-100488637.4355,-47825137.4355,1
France,FRA,Men,2019,29.27743525,52.8071408,29.0020362,65.2223745,9.9782361,France,High income,52000000,67800000,"Nursing and midwifery personnel (per 10,000)",France,2021.0,Europe,93.78,"Pharmacists  (per 10,000)",France,2021.0,Europe,9.61,,,,,,Physician per 1000,France,2020.0,33.239999999999995,0.0,136.63,15.460576455096332,8.49105236963656,19.09543846275001,20.78638288036344,103.39,136.63,15224266.33,182691195.96,91345597.98,45672798.99,69139199.99999999,34569599.99999999,215051200.0,107525600.0,284190400.0,142095200.0,113551995.96000002,148121595.96,-32360004.03999999,75165595.96000001,-101499204.04,40595995.96000001,22206397.98000002,56775997.98000001,-23466401.009999983,11103198.99000001,-123705602.02,-16180002.019999996,-169378401.01,-61852801.01,-192844802.02,-50749602.02,-238517601.01,-96422401.01,1
French Polynesia,PYF,Men,2019,42.606098450000005,30.486550750000003,12.2181531,42.9869839,25.962313,French Polynesia,High income,200000,280000,,,,,0.0,,,,,0.0,,,,,,Physician per 1000,French Polynesia,2000.0,16.97,0.0,16.97,12.989129826554215,5.205678338557727,18.315076681119653,37.40042011144228,0.0,16.97,85212.19690000001,1022546.3628,511273.18140000006,255636.59070000003,135760.0,67880.0,0.0,0.0,135760.0,67880.0,886786.3628000001,954666.3628,1022546.3628,1022546.3628,886786.3628000001,954666.3628,375513.18140000006,443393.18140000006,119876.59070000004,187756.59070000003,511273.18140000006,511273.18140000006,255636.59070000003,255636.59070000003,375513.18140000006,443393.18140000006,119876.59070000004,187756.59070000003,2
Gabon,GAB,Men,2019,37.3738541,28.9281578,13.16315085,42.28759105,30.0086098,Gabon,Upper middle income,1500000,2400000,"Nursing and midwifery personnel (per 10,000)",Gabon,2022.0,Africa,21.75,"Pharmacists  (per 10,000)",Gabon,2022.0,Africa,0.7,Community Health Workers (number),Gabon,2022.0,Africa,98.0,Physician per 1000,Gabon,2020.0,5.94,0.4083333333333333,28.79833333333333,10.811567489989768,4.919576793641909,15.804502581431656,32.45427730635809,22.85833333333333,28.79833333333333,560607.8115,6727293.738,3363646.869,1681823.4345,356400.0,178200.0,1371500.0,685750.0,1727900.0,863950.0,6370893.738,6549093.738,5355793.738,6041543.738,4999393.738,5863343.738,3007246.869,3185446.869,1325423.4345,1503623.4345,1992146.869,2677896.869,310323.4345,996073.4345,1635746.869,2499696.869,-46076.565500000026,817873.4345,3
Gambia,GMB,Men,2019,37.45809295,27.304869850000003,9.43685845,44.338525350000005,26.91279755,Gambia,Low income,1000000,2900000,"Nursing and midwifery personnel (per 10,000)",Gambia,2021.0,Africa,6.75,"Pharmacists  (per 10,000)",Gambia,2021.0,Africa,0.015,Community Health Workers (number),Gambia,2018.0,Africa,1553.0,Physician per 1000,Gambia,2020.0,0.77,5.355172413793103,12.890172413793104,10.227883528289528,3.534867209760929,16.608366038262314,33.92322574023908,12.120172413793105,12.890172413793104,374580.9295,4494971.154,2247485.577,1123742.7885,30800.0,15400.0,484806.8965517242,242403.4482758621,515606.8965517242,257803.4482758621,4464171.154,4479571.154,4010164.257448276,4252567.705724138,3979364.257448276,4237167.705724138,2216685.577,2232085.577,1092942.7885,1108342.7885,1762678.680448276,2005082.128724138,638935.8919482759,881339.340224138,1731878.680448276,1989682.128724138,608135.8919482759,865939.340224138,3
Georgia,GEO,Men,2019,44.4232692,47.4949493,16.7740344,64.2787617,18.78309495,Georgia,Upper middle income,2200000,3600000,"Nursing and midwifery personnel (per 10,000)",Georgia,2022.0,Europe,59.8,"Pharmacists  (per 10,000)",Georgia,2022.0,Europe,0.94,,,,,,Physician per 1000,Georgia,2021.0,54.05,0.0,114.79,21.09880918394252,7.451574457212605,28.5547273484175,36.97169474278739,60.74,114.79,977311.9224,11727743.0688,5863871.534399999,2931935.7672,4756400.000000001,2378200.0000000005,5345120.0,2672560.0,10101520.0,5050760.0,6971343.068799998,9349543.0688,6382623.068799999,9055183.0688,1626223.0687999986,6676983.068799999,1107471.5343999984,3485671.534399999,-1824464.2328000013,553735.7671999992,518751.5343999993,3191311.5344,-2413184.2328000003,259375.76719999965,-4237648.465600001,813111.5343999993,-7169584.2328,-2118824.2328000003,2
Germany,DEU,Men,2019,29.69138395,63.02110235,45.59767415,71.5195131,6.92147085,Germany,High income,69000000,83400000,"Nursing and midwifery personnel (per 10,000)",Germany,2021.0,Europe,123.0,"Pharmacists  (per 10,000)",Germany,2021.0,Europe,6.72,,,,,,Physician per 1000,Germany,2021.0,45.18,0.0,174.9,18.71183746826097,13.5385805041464,21.235133233691545,16.1528034458536,129.72,174.9,20487054.9255,245844659.106,122922329.553,61461164.7765,124696800.0,62348400.0,358027200.0,179013600.0,482724000.0,241362000.0,121147859.10599998,183496259.106,-112182540.89400002,66831059.10599998,-236879340.894,4482659.105999976,-1774470.4470000118,60573929.55299999,-63235635.223500006,-887235.2235000059,-235104870.44700003,-56091270.44700001,-296566035.2235,-117552435.2235,-359801670.447,-118439670.447,-421262835.2235,-179900835.2235,1
Ghana,GHA,Men,2019,33.79261135,36.0599502,18.5828269,48.86555725,23.55653305,Ghana,Lower middle income,18500000,34000000,"Nursing and midwifery personnel (per 10,000)",Ghana,2022.0,Africa,37.89,"Pharmacists  (per 10,000)",Ghana,2022.0,Africa,0.36,Community Health Workers (number),Ghana,2018.0,Africa,15820.0,Physician per 1000,Ghana,2020.0,1.64,4.652941176470589,44.54294117647059,12.18559882408955,6.279622472160254,16.51294784550425,27.512988877839742,42.90294117647059,44.54294117647059,6251633.09975,75019597.197,37509798.5985,18754899.29925,1213600.0000000002,606800.0000000001,31748176.47058824,15874088.235294117,32961776.47058824,16480888.235294117,73805997.197,74412797.197,43271420.72641176,59145508.96170588,42057820.72641176,58538708.96170588,36296198.5985,36902998.5985,17541299.29925,18148099.29925,5761622.127911765,21635710.36320588,-12993277.171338234,2880811.0639558826,4548022.127911765,21028910.36320588,-14206877.171338234,2274011.0639558826,5
Kyrgyzstan,KGZ,Men,2019,40.6704517,39.8813178,10.02957715,53.455414600000005,20.09865405,Kyrgyzstan,Lower middle income,4200000,6800000,"Nursing and midwifery personnel (per 10,000)",Kyrgyzstan,2020.0,Europe,44.23,"Pharmacists  (per 10,000)",Kyrgyzstan,2020.0,Europe,0.32,,,,,,Physician per 1000,Kyrgyzstan,2019.0,21.68,0.0,66.22999999999999,16.219912093172503,4.079074330504986,21.74055857592776,36.59137736949501,44.55,66.22999999999999,1708158.9714000002,20497907.6568,10248953.8284,5124476.9142,3642240.0,1821120.0,7484400.0,3742200.0,11126640.0,5563320.0,16855667.6568,18676787.6568,13013507.656800002,16755707.656800002,9371267.656800002,14934587.656800002,6606713.828400001,8427833.8284,1482236.9142000005,3303356.9142000005,2764553.828400001,6506753.828400001,-2359923.0857999995,1382276.9142000005,-877686.1715999991,4685633.828400001,-6002163.0858,-438843.08579999954,3
United States of America,USA,Men,2019,31.5525774,69.81412765,47.9236052,80.64705384999999,6.79805805,United States of America,High income,270000000,338000000,"Nursing and midwifery personnel (per 10,000)",United States of America,2022.0,Americas,118.8,"Pharmacists  (per 10,000)",United States of America,2022.0,Americas,9.62,,,,,,Physician per 1000,United States,2020.0,35.550000000000004,0.0,163.97,22.02815666290105,15.121132623600424,25.446224086840925,16.431444776399573,128.42,163.97,85191958.97999999,1022303507.76,511151753.88,255575876.94,383940000.0000001,191970000.0000001,1386936000.0,693468000.0,1770876000.0,885438000.0,638363507.7599998,830333507.7599998,-364632492.2400001,328835507.7599999,-748572492.2400001,136865507.75999987,127211753.87999982,319181753.8799999,-128364123.06000017,63605876.93999991,-875784246.1200001,-182316246.1200001,-1131360123.06,-437892123.06000006,-1259724246.12,-374286246.12000006,-1515300123.06,-629862123.0600001,1
Uzbekistan,UZB,Men,2019,45.66857145,43.3203043,16.50810615,53.46490245,18.335161,Uzbekistan,Upper middle income,21500000,35800000,"Nursing and midwifery personnel (per 10,000)",Uzbekistan,2020.0,Europe,57.56,"Pharmacists  (per 10,000)",Uzbekistan,2020.0,Europe,0.51,,,,,,Physician per 1000,Uzbekistan,2014.0,23.730000000000004,0.0,81.80000000000001,19.783764121602925,7.539016252154593,24.41665717605105,38.129555197845406,58.07,81.80000000000001,9818742.86175,117824914.34100002,58912457.17050001,29456228.585250005,20407800.000000004,10203900.000000002,49940200.0,24970100.0,70348000.00000001,35174000.00000001,97417114.34100002,107621014.34100002,67884714.34100002,92854814.34100002,47476914.341000006,82650914.34100002,38504657.17050001,48708557.17050001,9048428.58525,19252328.585250005,8972257.17050001,33942357.17050001,-20483971.414749995,4486128.585250005,-11435542.829500005,23738457.170500003,-40891771.41475001,-5717771.414750002,5
Uruguay,URY,Men,2019,42.44810995,54.96146705,29.15264505,66.88115955,13.531762250000002,Uruguay,High income,2600000,3500000,"Nursing and midwifery personnel (per 10,000)",Uruguay,2022.0,Americas,73.17,"Pharmacists  (per 10,000)",Uruguay,2022.0,Americas,0.64,,,,,,Physician per 1000,Uruguay,2021.0,62.0,0.0,135.81,23.330103963517026,12.374746824157231,28.38978814161893,30.073363125842768,73.81,135.81,1103650.8587,13243810.3044,6621905.1522,3310952.5761,6448000.0,3224000.0,7676239.999999999,3838120.0,14124240.0,7062120.0,6795810.304400001,10019810.3044,5567570.304400002,9405690.3044,-880429.6955999993,6181690.304400001,173905.15220000036,3397905.1522000004,-3137047.4239,86952.57610000018,-1054334.8477999987,2783785.152200001,-4365287.423899999,-527167.4238999994,-7502334.8478,-440214.8477999997,-10813287.4239,-3751167.4239,1
Vanuatu,VUT,Men,2019,39.60795865,13.5186403,4.87231335,29.863222550000003,30.190489050000004,Vanuatu,Upper middle income,190000,320000,"Nursing and midwifery personnel (per 10,000)",Vanuatu,2019.0,Western Pacific,14.0,"Pharmacists  (per 10,000)",Vanuatu,2012.0,Western Pacific,1.13,Community Health Workers (number),Vanuatu,2008.0,Western Pacific,212.0,Physician per 1000,Vanuatu,2019.0,1.58,6.625,23.335,5.354457460066236,1.9298238569664297,11.828212839161475,37.67813479303357,21.755,23.335,75255.12143500001,903061.45722,451530.7286100001,225765.364305,12008.0,6004.0,165338.0,82669.0,177346.0,88673.0,891053.4572200001,897057.4572200001,737723.4572200001,820392.4572200001,725715.4572200001,814388.4572200001,439522.7286100001,445526.7286100001,213757.364305,219761.364305,286192.72861000005,368861.7286100001,60427.364305000025,143096.36430500002,274184.72861000005,362857.7286100001,48419.364305000025,137092.36430500002,2
Venezuela,VEN,Men,2019,39.40380185,62.74093169999999,32.4690293,72.1236234,9.92268165,Venezuela,Upper middle income,21000000,31300000,"Nursing and midwifery personnel (per 10,000)",Venezuela (Bolivarian Republic of),2018.0,Americas,20.01,,,,,0.0,,,,,,Physician per 1000,Venezuela,2017.0,16.64,0.0,36.650000000000006,24.72231240591184,12.794031967990442,28.41944965157624,26.60976988200956,20.01,36.650000000000006,8274798.3885,99297580.662,49648790.331,24824395.1655,13977600.0,6988800.0,16808400.000000004,8404200.000000002,30786000.000000007,15393000.000000004,85319980.662,92308780.662,82489180.662,90893380.662,68511580.662,83904580.662,35671190.331,42659990.331,10846795.1655,17835595.1655,32840390.331,41244590.331,8015995.165499996,16420195.165499998,18862790.331,34255790.331,-5961604.834500007,9431395.165499996,5
Viet Nam,VNM,Men,2019,29.67944885,30.1150339,12.85203245,47.6175448,22.78984505,Viet Nam,Upper middle income,73000000,98200000,"Nursing and midwifery personnel (per 10,000)",Viet Nam,2016.0,Western Pacific,14.54,"Pharmacists  (per 10,000)",Viet Nam,2016.0,Western Pacific,3.41,,,,,,Physician per 1000,Vietnam,2016.0,8.33,0.0,26.28,8.93797608251066,3.814412397183152,14.132624852541834,25.86503645281685,17.95,26.28,21665997.6605,259991971.926,129995985.963,64997992.9815,24323600.0,12161800.0,52414000.0,26207000.0,76737599.99999999,38368799.99999999,235668371.926,247830171.926,207577971.926,233784971.926,183254371.926,221623171.926,105672385.963,117834185.963,40674392.9815,52836192.9815,77581985.963,103788985.963,12583992.9815,38790992.9815,53258385.963000014,91627185.963,-11739607.018499983,26629192.981500007,6
Yemen,YEM,Men,2019,29.31485435,36.46162695,16.46365985,44.93784185,14.95788665,Yemen,Low income,14500000,33600000,"Nursing and midwifery personnel (per 10,000)",Yemen,2018.0,Eastern Mediterranean,7.27,"Pharmacists  (per 10,000)",Yemen,2014.0,Eastern Mediterranean,0.98,Community Health Workers (number),Yemen,2010.0,Eastern Mediterranean,19.0,Physician per 1000,Yemen,2014.0,2.94,0.0056547619047619,11.19565476190476,10.688672834032843,4.826297905706928,13.173462886360849,24.488556444293074,8.255654761904761,11.19565476190476,4250653.88075,51007846.56899999,25503923.284499995,12751961.642249998,1705200.0,852600.0,4788279.761904762,2394139.880952381,6493479.761904762,3246739.880952381,49302646.56899999,50155246.56899999,46219566.80709523,48613706.68804761,44514366.80709523,47761106.68804761,23798723.284499995,24651323.284499995,11046761.642249998,11899361.642249998,20715643.522595234,23109783.40354761,7963681.880345236,10357821.761297615,19010443.522595234,22257183.40354761,6258481.880345236,9505221.761297615,5
Zambia,ZMB,Men,2019,32.0313067,23.23323795,9.2662641,43.08558965,27.60533925,Zambia,Lower middle income,10300000,20900000,"Nursing and midwifery personnel (per 10,000)",Zambia,2022.0,Africa,21.47,"Pharmacists  (per 10,000)",Zambia,2022.0,Africa,0.32,Community Health Workers (number),Zambia,2022.0,Africa,2421.0,Physician per 1000,Zambia,2021.0,2.97,1.1583732057416267,25.918373205741624,7.441909704105293,2.968105473502995,13.800877364294958,29.063201226497007,22.948373205741625,25.918373205741624,3299224.5901,39590695.0812,19795347.5406,9897673.7703,1223639.9999999998,611819.9999999999,9454729.76076555,4727364.880382775,10678369.76076555,5339184.880382775,38367055.0812,38978875.0812,30135965.320434444,34863330.20081722,28912325.320434444,34251510.20081722,18571707.5406,19183527.5406,8674033.770299999,9285853.7703,10340617.779834447,15067982.660217222,442944.0095344484,5170308.889917224,9116977.779834447,14456162.660217222,-780695.9904655516,4558488.889917224,4
